,lemma,Polarity
9641,ricura,0.25
9642,rifar,0.25
9643,rigatoni,-0.25
9644,rigidez,-0.275
9645,rigor_mortis,-0.312
9646,rigoroso,0.375
9647,rigurosidad,-0.375
9648,rijo,-0.25
9649,rijosidad,-0.25
9650,rima_visual,-0.25
9651,rimado,0.375
9652,rimbombancia,-0.437
9653,ring_de_boxeo,-0.25
9654,rinoceronte_negro,-0.25
9655,rinoplastia,0.25
9656,riqueza,0.292
9657,risueño,0.833
9658,rito,0.25
9659,rito_religioso,0.313
9660,ritual,0.25
9661,ritualista,0.25
9662,rival,-0.25
9663,riña,-0.375
9664,robar,-0.25
9665,robo_armado,-0.25
9666,robustez,0.292
9667,robusto,0.391
9668,roca_volcánica_vítrea,0.25
9669,roce,-0.312
9670,rocoso,-0.375
9671,rodillera,-0.25
9672,rodillero,-0.25
9673,rodófitos,-0.375
9674,rofecoxib,-0.375
9675,rogativa,0.25
9676,rojizo,0.25
9677,rojo-rosado,0.375
9678,rojo_vino,-0.375
9679,rol,0.25
9680,rol_social,0.25
9681,roletear,0.25
9682,rollizo,0.438
9683,romanal,-0.25
9684,rompe-huelga,-0.375
9685,rompe-huelgas,-0.375
9686,rompehielos,0.25
9687,rompehuelgas,-0.25
9688,romper_la_crisma,-0.25
9689,rompible,-0.375
9690,roncería,-1.0
9691,ronchar,-0.25
9692,ronco,-0.25
9693,rondador,-0.25
9694,rondalla,0.25
9695,ronquedad,-0.25
9696,ronquera,-0.25
9697,ronronear,0.25
9698,ronzar,-0.25
9699,rookie,-0.5
9700,ropa_de_calle,0.25
9701,ropa_de_luto,-0.5
9702,ropa_de_playa,-0.25
9703,ropa_de_trabajo,-0.25
9704,ropa_interior,-0.25
9705,ropón,-0.25
9706,rosa,0.292
9707,rosado,0.292
9708,rosal_silvestre,-0.25
9709,rosario_raquítico,-0.625
9710,rosbif,0.375
9711,rosellinia,-0.25
9712,roseta,-0.25
9713,rosáceo,0.5
9714,rotenona,-0.25
9715,roux,-0.25
9716,roña,-0.292
9717,roñería,-0.25
9718,roñosería,-0.25
9719,roñoso,-0.719
9720,rubeola,-0.25
9721,rubiales,-0.25
9722,rubicundez,0.375
9723,rubicundo,0.813
9724,ruborizado,-0.25
9725,rubéola,-0.25
9726,rucio,-0.5
9727,rudeza,-0.312
9728,rudimentos,0.25
9729,rudo,-0.575
9730,ruego,0.25
9731,ruego_indirecto,-0.25
9732,rufianería,-0.25
9733,rufianismo,-0.25
9734,rufián,-0.312
9735,rugosidad,-0.312
9736,rugoso,-0.333
9737,ruido_sordo,-0.25
9738,ruidoso,0.25
9739,ruin,-0.542
9740,ruina,-0.25
9741,ruinas,-0.25
9742,ruinoso,-0.375
9743,rumboso,0.5
9744,runrún,0.375
9745,rusticidad,-0.5
9746,rutilar,0.25
9747,rutina_recursiva,0.25
9748,rutinario,-0.5
9749,rynchopidae,-0.25
9750,ràbia,-0.375
9751,rácano,-0.708
9752,rápido,0.318
9753,récord_mundial,0.25
9754,régimen_títere,-0.25
9755,réplica_ingeniosa,0.375
9756,réquiem,-0.25
9757,rígido,-0.319
9758,río_Somme,-0.25
9759,rítmico,0.375
9760,rústico,0.292
9761,s/n,-0.25
9762,saber_divino,0.25
9763,sabido,0.375
9764,sabio,0.625
9765,sableador,-0.25
9766,sablista,-0.25
9767,saborizar,0.25
9768,sabotaje,-0.5
9769,sabotear,-0.312
9770,sabroso,0.333
9771,sabrosura,0.25
9772,sacafaltas,0.313
9773,sacar_de_quicio,-0.812
9774,sacar_partido,0.375
9775,sacar_provecho,0.75
9776,sacar_una_muestra,0.375
9777,sacar_ventaja,0.75
9778,sacarse_la_espina,-0.375
9779,saciable,0.625
9780,saciado,0.75
9781,saciarse,0.375
9782,sacramental,0.25
9783,sacrificar,-0.292
9784,sacrificio,-0.375
9785,sacrosanto,0.5
9786,sacudirse_algo,-0.25
9787,sagaz,0.534
9788,sagrado,0.438
9789,sala_de_masajes,0.25
9790,salacot,-0.25
9791,salaz,0.25
9792,salero,0.275
9793,salicilato_de_metilo,-0.25
9794,salir_adelante,0.625
9795,salir_bien,0.25
9796,salir_pitando,0.25
9797,salirse,-0.25
9798,salobre,-0.5
9799,salol,-0.25
9800,saltarse,-0.583
9801,salteado,-0.25
9802,salubre,0.75
9803,salud,0.375
9804,salud_mental,0.5
9805,saludable,0.768
9806,salvación,0.25
9807,salvador,0.1875
9808,salvajada,-0.312
9809,salvajismo,-0.375
9810,salvamento,1.0
9811,salvo,0.313
9812,salón_de_té,0.25
9813,sambenito,-0.375
9814,sanador,0.75
9815,sanar,0.35
9816,sancionado,0.25
9817,sanción_pragmática,-0.25
9818,sandeces,-0.375
9819,sangre_espesa,-0.25
9820,sanidad,0.375
9821,sanitizar,0.375
9822,sano,0.8
9823,santa_maria,0.25
9824,santa_sede,0.25
9825,santalales,-0.375
9826,santidad,0.25
9827,santificación,0.375
9828,santificado,0.625
9829,santificar,0.292
9830,santo,0.4375
9831,santoral,0.25
9832,santurrón,0.375
9833,saprobio,-0.25
9834,saprofítico,-0.312
9835,sapróbico,-0.375
9836,saprófago,-0.375
9837,saprófito,-0.4375
9838,saqueado,-0.875
9839,saqueador,-0.25
9840,sarampión_alemán,-0.25
9841,sarao,-0.292
9842,sarasa,-0.375
9843,sarcoma,-0.25
9844,sarcásticamente,-0.375
9845,sardónico,-0.25
9846,sarna,-0.375
9847,sarong,-0.25
9848,sarong_malayo,-0.25
9849,sarracina,-0.375
9850,satanista,-0.25
9851,satanofobia,-0.75
9852,satinado,0.375
9853,satiriasis,-0.25
9854,satisfacer,0.578
9855,satisfacible,0.625
9856,satisfaciente,0.375
9857,satisfactorio,0.5625
9858,satisfecho,0.6
9859,satisfecho_de_sí_mismo,0.875
9860,saturnales,0.375
9861,saturnino,-0.5
9862,saturnismo,-0.25
9863,satánico,-0.375
9864,saudade,0.25
9865,saurios,0.25
9866,savoir-faire,0.5
9867,sazonado,0.375
9868,sazón,0.25
9869,saña,-0.375
9870,scam,-0.25
9871,scat,-0.25
9872,schola_cantorum,0.25
9873,sciarida,-0.25
9874,scleroderma,-0.25
9875,scotland_yard,-0.25
9876,scratch,-0.5
9877,seboso,-0.25
9878,seca,-0.25
9879,secano,-0.25
9880,seclusión,-0.25
9881,secobarbital,-0.25
9882,secreta,-0.375
9883,sector_de_ocupación,0.25
9884,sector_ocupacional,0.25
9885,secuencial,0.25
9886,secuestrar,-0.25
9887,secularismo,0.25
9888,secundar,0.292
9889,sed_de_sangre,-0.25
9890,sed_de_venganza,-0.25
9891,sedante,0.3125
9892,sedativo,0.25
9893,sedoso,0.375
9894,seductor,0.7
9895,segado,0.375
9896,segregado,0.375
9897,seguir_en,-0.25
9898,seguir_la_corriente,-0.375
9899,seguro,0.315
9900,seguro_automotriz,-0.25
9901,seguro_de_incendios,-0.25
9902,seguro_de_salud,-0.375
9903,seguro_del_coche,-0.25
9904,seguro_médico,-0.375
9905,seguro_sanitario,-0.375
9906,seleccionado,0.5
9907,seleccionador,0.25
9908,selección_natural,0.375
9909,selectividad,0.25
9910,selectivo,0.5
9911,selecto,0.6
9912,selenio,-0.25
9913,self-service,-0.375
9914,sello_de_aprobación,0.375
9915,sello_distintivo,0.375
9916,semanal,0.375
9917,semanario,0.375
9918,semblanza,-0.292
9919,semejante,0.354
9920,semestral,0.375
9921,semianalfabeto,-0.25
9922,semiautomático,0.313
9923,semicircular,0.25
9924,semicomatoso,0.25
9925,semiconductor,0.625
9926,semiconsciente,0.25
9927,semicualificado,0.25
9928,semiempírico,0.25
9929,semiformal,0.25
9930,semioficial,0.25
9931,semiprecioso,0.5
9932,semiprocesado,0.25
9933,semitransparente,0.25
9934,semivocal,0.375
9935,sempiterno,-0.312
9936,senil,0.375
9937,sensacional,0.458
9938,sensación_de_presión,-0.25
9939,sensatez,0.357
9940,sensato,0.571
9941,sense_datum,-0.25
9942,sensibilizador,0.25
9943,sensiblería,-0.312
9944,sensitivo,0.313
9945,sensual,0.417
9946,sensualmente,0.25
9947,sentar_tendencia,0.25
9948,sentencia_condenatoria,-0.375
9949,sentencia_del_árbitro,0.25
9950,sentencia_general,0.375
9951,sentenciar_a_muerte,-0.375
9952,sentido,0.625
9953,sentido_común,0.5
9954,sentido_de_la_orientación,-0.25
9955,sentido_de_la_responsabilidad,-0.25
9956,sentido_del_bien_y_del_mal,0.375
9957,sentido_del_humor,0.25
9958,sentido_del_olfato,0.25
9959,sentimental,0.25
9960,sentimiento_de_culpa,-1.0
9961,sentirse,0.25
9962,separable,0.313
9963,separado,0.275
9964,separar_del_servicio,-0.375
9965,separatista,0.375
9966,separativo,0.375
9967,sepelio,-0.25
9968,septicemia,-0.25
9969,sepulcral,-0.458
9970,sepulcro,-0.375
9971,sepultura,-0.25
9972,ser_campeón,0.375
9973,ser_espiritual,-0.375
9974,ser_fatal,-0.375
9975,ser_infiel,-0.875
9976,ser_mítico,-0.25
9977,ser_promiscuo,0.25
9978,ser_testigo,0.25
9979,serendipismo,0.375
9980,sereno,0.297
9981,seriedad,0.275
9982,seriocómico,0.625
9983,sermoneo,-0.25
9984,serológico,-0.25
9985,serpenteante,-0.25
9986,serpentino,0.25
9987,serrado,0.25
9988,serrar,0.375
9989,serrasalmus,-0.25
9990,sertralina,0.25
9991,servible,0.542
9992,servicial,0.469
9993,servicio_de_asesoramiento,0.375
9994,servicio_de_paquetes_postales,0.25
9995,servicio_militar_obligatorio,0.25
9996,servicio_militar_selectivo,0.25
9997,servicio_público,0.25
9998,servicio_social,0.25
9999,servicio_telefónico,0.25
10000,servil,0.313
10001,servir_para,0.625
10002,servo,0.25
10003,servomecanismo,0.25
10004,seráfico,0.5
10005,sesquipedal,0.25
10006,sesudo,0.375
10007,setter,0.25
10008,seudoalucinación,-0.25
10009,seudoefedrina,-0.25
10010,seudohermafrodita,0.25
10011,severidad,-0.333
10012,sex-appeal,0.25
10013,sexi,0.625
10014,sexista,0.25
10015,sexo_extramatrimonial,0.25
10016,sexo_ilícito,0.25
10017,sexuado,0.5
10018,sexy,0.375
10019,señal/ruido,-0.25
10020,shag,0.375
10021,sharia,-0.25
10022,sharía,-0.25
10023,shigelosis,-0.25
10024,shock_anafiláctico,-0.25
10025,shock_de_Metrazol,0.25
10026,shock_de_metrazol,0.25
10027,shock_insulínico,0.25
10028,sibarítico,0.625
10029,sibilante,0.375
10030,sicario,-0.25
10031,sicomoro,-0.375
10032,sicosis,-0.375
10033,sicosomático,-0.375
10034,sicoterapeuta,-0.25
10035,sicópata,-0.375
10036,sicótico,-0.375
10037,siesta_liviana,-0.25
10038,sifilítico,-0.25
10039,signatario,0.25
10040,significación,0.292
10041,significante,0.542
10042,significantemente,0.25
10043,significatividad,0.25
10044,significativo,0.542
10045,signo_característico,0.25
10046,signo_diacrítico,0.25
10047,signo_dólar,-0.25
10048,silbas,-0.625
10049,silencioso,0.375
10050,silicosis,-0.375
10051,simbiótico,0.25
10052,simetría,0.292
10053,similar,0.35
10054,similor,-0.25
10055,simpatía,0.354
10056,simple,-0.375
10057,simplificado,0.625
10058,simplista,-0.25
10059,simplon,-0.25
10060,simpático,0.653
10061,simulado,0.313
10062,simétrico,0.375
10063,sin_alegría,-0.375
10064,sin_alfombrar,-0.25
10065,sin_amor,-1.0
10066,sin_ayuda,-0.375
10067,sin_comprobar,-0.5
10068,sin_controversia,-0.25
10069,sin_corona,-0.25
10070,sin_cristales,-0.25
10071,sin_demostrar,-0.5
10072,sin_derretir,-0.25
10073,sin_diferencias,-0.25
10074,sin_dilación,-0.25
10075,sin_dirección_escrita,-0.25
10076,sin_enterrar,0.625
10077,sin_evidencia,-0.5
10078,sin_explotar,-0.25
10079,sin_guión,-0.25
10080,sin_inagurar,-0.375
10081,sin_levadura,0.25
10082,sin_motivo,-0.25
10083,sin_ocupar,-0.25
10084,sin_papeles,-0.25
10085,sin_polarizar,-0.25
10086,sin_pretensiones,0.375
10087,sin_pruebas,-0.5
10088,sin_querer,-0.375
10089,sin_recortar,-0.25
10090,sin_regenerar,-0.25
10091,sin_registrar,-0.25
10092,sin_reserva,-0.375
10093,sin_resistencia,-0.25
10094,sin_resolver,-0.375
10095,sin_sentido,-0.5
10096,sin_solucionar,-0.375
10097,sin_techo,-0.25
10098,sin_tejer,-0.25
10099,sin_tratamiento,-0.75
10100,sin_tratar,-0.75
10101,sin_vender,-0.25
10102,sin_ventilar,-0.25
10103,sin_vida,-0.437
10104,sin_vivacidad,-0.375
10105,sin_árboles,0.375
10106,sin_éxito,-0.625
10107,sinceramente,0.375
10108,sinceridad,0.313
10109,sincero,0.7
10110,sinclinal,0.25
10111,sincronismo,0.25
10112,sincronizado,0.25
10113,sincronía,0.25
10114,sinecdóquico,0.375
10115,sinestésico,-0.25
10116,sinfonizar,0.25
10117,sinfónico,0.313
10118,siniestro,-0.4585
10119,sinrazón,-0.25
10120,sintomáticamente,-0.375
10121,sintonización,0.25
10122,sinusoidal,0.25
10123,sinverguenza,-0.25
10124,sinvergüenza,0.0834999999999999
10125,sinónimo,0.375
10126,siquiatría,-0.25
10127,sirdar,0.25
10128,sirla,-0.25
10129,sirte,-0.25
10130,sistema_auditivo,-0.25
10131,sistema_de_grabación,0.375
10132,sistema_de_pesos_y_medidas,-0.25
10133,sistema_de_propulsión,-0.25
10134,sistema_de_ventilación,0.25
10135,sistema_de_vigilancia,0.25
10136,sistema_del_gas,0.375
10137,sistema_sensorial,-0.375
10138,sitcom,0.25
10139,sitiador,-0.375
10140,situado,0.25
10141,skibob,-0.25
10142,slang,-0.25
10143,snob,-0.375
10144,snobismo,-0.25
10145,sobado,-0.375
10146,soberano,0.25
10147,soberbia,0.25
10148,soberbio,0.438
10149,sobreabundante,0.625
10150,sobrealimentado,0.375
10151,sobrecalentado,0.25
10152,sobrecogido,0.375
10153,sobreexcitación,-0.5
10154,sobreexplotación,0.375
10155,sobreexposición,0.25
10156,sobrefalda,-0.25
10157,sobrellevar,-0.375
10158,sobrenatural,-0.25
10159,sobrenaturalidad,-0.25
10160,sobrenaturalista,-0.25
10161,sobrenaturalístico,-0.25
10162,sobreprotector,0.25
10163,sobrepuesto,0.25
10164,sobresaliente,0.406
10165,sobresaltado,0.375
10166,sobresalto,-0.5
10167,sobreutilización,0.375
10168,sobrevalorar,0.375
10169,sobreveste,-0.25
10170,sobrexcitado,0.375
10171,socarrón,0.625
10172,socavón,-0.25
10173,sociable,0.542
10174,social,0.393
10175,socialité,0.25
10176,socializado,0.375
10177,socialmente,0.375
10178,socio_del_apostador,-0.25
10179,socio_del_estafador,-0.25
10180,sociobiológicamente,0.25
10181,sociolingüísticamente,0.25
10182,sociopático,-0.5
10183,socorrer,-0.625
10184,socorro,-0.375
10185,soez,-0.625
10186,sofisma,-0.5
10187,sofisticado,0.406
10188,sofocado,-0.375
10189,sofocador,-0.5
10190,soga,-0.25
10191,sojuzgador,-0.25
10192,sojuzgar,-0.375
10193,solaz,-0.25
10194,solazar,0.375
10195,soldados_hostiles,-0.25
10196,soldar,0.25
10197,soldar_a_tope,0.25
10198,soldar_por_puntos,0.25
10199,soleado,0.375
10200,solemnidad,0.292
10201,solenopsis,-0.375
10202,solevantamiento,-0.312
10203,solicitado,0.375
10204,solicitar,0.375
10205,solidez,0.479
10206,sollozar,-0.4
10207,sollozo,-0.312
10208,solresol,-0.25
10209,soluble,0.25
10210,solucionable,0.375
10211,solucionado,0.375
10212,solvencia,0.5
10213,solvente,0.5
10214,solícito,0.438
10215,somatosensorial,-0.25
10216,sombreado,0.25
10217,sombrero_de_ala_ancha,-0.25
10218,sombrero_de_cowboy,-0.25
10219,sombrero_hongo,-0.25
10220,sombroso,0.25
10221,sombrío,-0.5
10222,someterse_a,0.25
10223,somnifobia,-0.25
10224,somnolencia,0.25
10225,somnoliento,0.25
10226,somnífero,0.25
10227,sonar_a_metal,-0.25
10228,sonetear,0.25
10229,sonido_consonante,0.25
10230,sonido_consonántico,0.25
10231,sonido_vocálico,0.375
10232,sonora,0.375
10233,sonoro,0.292
10234,sonotone,-0.375
10235,sonriente,1.0
10236,sonrisa,0.375
10237,sonrosado,0.458
10238,sonsonete,-0.25
10239,sopapo,0.25
10240,soplagaitas,-0.375
10241,soplo_sistólico,-0.25
10242,soplon,-0.25
10243,soponcio,-0.375
10244,soportable,-0.25
10245,soportador,0.625
10246,sordera,-0.75
10247,sordera_de_transmisión,-0.5
10248,sordidez,-0.292
10249,sordo,-0.4
10250,sordomudez,-0.375
10251,sorprender,-0.25
10252,sorprendido,0.25
10253,sortilegio,-0.375
10254,sosegado,0.292
10255,sosegador,-0.25
10256,sosería,-0.292
10257,soso,-0.297
10258,sospecha,-0.25
10259,sospechado,0.375
10260,sospechosamente,-0.25
10261,sospechoso,-0.25
10262,sospechoso_de_asesinato,-0.25
10263,sospechoso_de_robo,-0.25
10264,sostenible,0.563
10265,sostén_principal,0.25
10266,sotana,-0.25
10267,soñador,0.25
10268,soñolencia,0.25
10269,spang,-0.25
10270,speakeasy,-0.5
10271,sprechgesang,0.25
10272,sprint,0.375
10273,staphylococcus,-0.25
10274,starets,0.25
10275,status_asmaticus,-0.25
10276,stent,0.25
10277,stigmatismo,0.375
10278,stogie,-0.5
10279,stogy,-0.5
10280,stout,-0.25
10281,streptopelia,-0.25
10282,streptopelia_turtur,-0.25
10283,suave_al_tacto,0.375
10284,suavidad,0.281
10285,suavizado,0.25
10286,subalimentado,-0.5
10287,subcontinente,0.25
10288,subcultura,0.25
10289,subdesarrollo,-0.625
10290,subexposición,-0.375
10291,subgenus_chen,-0.375
10292,subirse_a,-0.375
10293,subirse_al_tren,-0.375
10294,subjetividad,0.25
10295,subjetivo,0.417
10296,sublevado,0.25
10297,sublevar,0.25
10298,sublimado,0.5
10299,sublime,0.75
10300,sublimidad,0.25
10301,subnormalidad,-0.25
10302,suborden_Lipotyphla,0.25
10303,subpoblado,-0.375
10304,subproducción,-0.5
10305,subrayado,-0.25
10306,subsanable,0.5
10307,subsidiar,0.25
10308,subsidio_de_enfermedad,-0.25
10309,subsistir,0.5
10310,substancia,0.375
10311,substancial,0.375
10312,substituible,0.375
10313,substractivo,0.375
10314,subsónico,0.375
10315,subvencionar,0.25
10316,subversivo,-0.25
10317,subwoofer,-0.25
10318,subyacente,-0.333
10319,subyugable,0.25
10320,subyugado,-0.5
10321,subyugador,-0.25
10322,succionar,-0.25
10323,sucedáneo,-0.75
10324,sucesión_ecológica,0.25
10325,suciedad,-0.306
10326,sucintamente,0.375
10327,sucinto,0.375
10328,sucio,-0.281
10329,sudismo,0.25
10330,sudor_frío,-0.25
10331,sueldo_de_hambre,-0.625
10332,suelta,-0.25
10333,suertero,0.5
10334,suertudo,0.75
10335,sueño_del_opio,-0.25
10336,sueño_eterno,-0.5
10337,sueño_fantástico,-0.25
10338,suficiente,0.563
10339,sufragio,0.25
10340,sufridor,-0.25
10341,sufrimiento,-0.578
10342,sufrir,-0.273
10343,sufrir_un_colapso_nervioso,-0.75
10344,sufrir_una_crisis_nerviosa,-0.75
10345,sufrir_una_regresión,-0.625
10346,sugestibilidad,-0.375
10347,sugestionable,0.375
10348,sugestivo,0.375
10349,suicida,-0.875
10350,suicidarse,-0.5
10351,sujetable,0.5
10352,sujetalibros,0.25
10353,sujetar_con_cabilla,0.25
10354,sulfamida,0.25
10355,sulfurado,-0.312
10356,suma_total,0.25
10357,sumatorio,0.25
10358,sumergible,0.5
10359,suministrador,0.25
10360,sumiso,0.475
10361,sumo,0.5
10362,suntuario,0.25
10363,suntuoso,0.375
10364,super,0.375
10365,superable,0.333
10366,superabundancia,0.25
10367,superabundante,0.625
10368,superar_en_estrategia,-0.25
10369,superdotada,0.25
10370,superdotado,0.25
10371,supergigante,0.25
10372,superior,0.3875
10373,superioridad,0.406
10374,supernaturalista,-0.25
10375,superno,0.5
10376,superrealista,-0.25
10377,superrefinado,0.375
10378,supersensible,0.375
10379,supersticioso,-0.375
10380,superstición,-0.5
10381,supervisado,0.375
10382,supervisor,0.25
10383,supervivencia,-0.375
10384,suplementario,0.333
10385,suplente,0.25
10386,suplicio,-0.479
10387,supositivo,0.375
10388,supremacía,0.25
10389,supremo,0.438
10390,supresivo,0.25
10391,suprimible,0.375
10392,suprimido,0.375
10393,surrealista,-0.25
10394,surtir,0.375
10395,susceptible,0.469
10396,suscribir,0.25
10397,suscripción,0.25
10398,suspensión_cardán,0.25
10399,suspensión_de_pagos,0.25
10400,suspicacia,-0.312
10401,suspicaz,0.375
10402,sustancia_viscosa,-0.25
10403,sustancialidad,0.5
10404,sustancioso,0.542
10405,sustantivo,0.25
10406,sustituible,0.375
10407,sustractivo,0.375
10408,sutilidad,-0.25
10409,suturar,0.375
10410,swami,0.25
10411,swing,0.25
10412,syringa,-0.25
10413,sábana_bajera,0.25
10414,sáfico,0.25
10415,sánscrito,0.25
10416,sépidos,0.25
10417,séptimo_cielo,0.25
10418,séquito,0.25
10419,sí,-0.25
10420,síncope,-0.375
10421,síndrome,-0.25
10422,síndrome_de_Cushing,-0.5
10423,síndrome_de_down,-0.25
10424,síndrome_meníngeo,-0.25
10425,sínfisis,-0.5
10426,sínfito,0.25
10427,síntoma,-0.25
10428,sólidamente,0.25
10429,sólido,0.292
10430,sómatico,0.5
10431,sónico,0.375
10432,súbito,0.25
10433,súper,0.688
10434,tabardillo,-0.25
10435,tabardo,-0.375
10436,taberna_clandestina,-0.5
10437,tabla_de_espiritismo,0.25
10438,tacañería,-0.25
10439,tacaño,-0.875
10440,tacha,-0.396
10441,tachuela,0.25
10442,taciturno,-0.25
10443,tacto_ligero,-0.375
10444,tal,0.375
10445,taladro_mecánico,-0.25
10446,talante,0.375
10447,talar,0.25
10448,talento,0.458
10449,talentoso,0.875
10450,talidomida,-0.25
10451,taller_de_encuadernación,0.25
10452,tambaleante,-0.312
10453,tambaleo,-0.375
10454,tanatofobia,-0.5
10455,tanatología,-0.25
10456,tanatorio,-0.375
10457,tangibilidad,0.25
10458,tangible,0.25
10459,tantalio,-0.25
10460,tantarantán,-0.25
10461,tantarán,-0.25
10462,taoismo,0.375
10463,tapa_de_objetivo,0.375
10464,tapado,0.25
10465,tapagujeros,-0.312
10466,tapizado,0.5
10467,tapping,-0.25
10468,taqué,-0.25
10469,tara,-0.344
10470,taraceado,0.5
10471,tarado,-0.375
10472,tarambana,-0.312
10473,tarantismo,-0.375
10474,tarasca,-0.25
10475,tarifas_de_exportación,-0.25
10476,tarjar,-0.25
10477,tartajeo,-0.375
10478,tartamudeo,-0.375
10479,tartufo,-0.375
10480,tarugo,-0.312
10481,tarántula,-0.25
10482,tasable,0.5
10483,tasajear,0.25
10484,tatuar,-0.25
10485,taxabilidad,-0.25
10486,taxonómicamente,0.25
10487,teatro_de_revista,-0.5
10488,techie,0.375
10489,tecnológico,0.313
10490,tecnóloga,0.25
10491,tecnólogo,0.25
10492,tedioso,-0.25
10493,tejanos,-0.25
10494,tejedura_de_punto,0.25
10495,tejemaneje,0.25
10496,tejido,0.25
10497,tejido_de_punto,0.25
10498,telecomedia,0.25
10499,telefonazo,0.25
10500,telescopio_de_Newton,0.25
10501,telescopio_gregoriano,0.25
10502,telescopio_óptico,0.25
10503,telescópico,0.375
10504,teletransportar,0.25
10505,tembloroso,-0.396
10506,temer,-0.583
10507,temerario,-0.3625
10508,temeridad,-0.292
10509,temeroso,-0.375
10510,temible,-0.417
10511,temperamental,0.25
10512,temperamentalmente,0.25
10513,temperatura_ambiente,0.25
10514,temperatura_baja,-0.25
10515,tempestad,-0.375
10516,tempestad_de_lluvia,-0.375
10517,tempestivo,0.375
10518,tempestuoso,-0.469
10519,templado,0.125
10520,temporal_de_lluvias,-0.375
10521,tendenciosidad,0.25
10522,tendencioso,0.292
10523,tender_una_trampa,-0.375
10524,tenebrosidad,-0.25
10525,tenebroso,-1.0
10526,tenencia_de_acciones,0.25
10527,tener_angustia,-0.375
